GeneID,AssociatedGenes,RelatedGenes,ConceptID,DiseaseName,SourceName,SourceID,DiseaseMIM,LastUpdated
119559,SFXN4,,C3810001,Growth and developmental delay-hypotonia-vision impairment-lactic acidosis syndrome,MONDO,MONDO:0014261,615578,Apr 19 2022
6442,SGCA,,C2936332,Autosomal recessive limb-girdle muscular dystrophy type 2D,MONDO,MONDO:0011968,608099,Apr 17 2020
6443,SGCB,,C1858593,Autosomal recessive limb-girdle muscular dystrophy type 2E,MONDO,MONDO:0011423,604286,Apr 17 2020
6443,SGCB,,C0686353,Limb-girdle muscular dystrophy,Orphanet,ORPHA263,,Feb 16 2016
6443,SGCB,,C0686353,Limb-girdle muscular dystrophy,Human Phenotype Ontology,HP:0006785,,Feb 16 2016
6443,SGCB,,C0686353,Limb-girdle muscular dystrophy,MONDO,MONDO:0016971,,Feb 16 2016
6444,SGCD,,C0686353,Limb-girdle muscular dystrophy,Orphanet,ORPHA263,,Feb 16 2016
6444,SGCD,,C0686353,Limb-girdle muscular dystrophy,Human Phenotype Ontology,HP:0006785,,Feb 16 2016
6444,SGCD,,C0686353,Limb-girdle muscular dystrophy,MONDO,MONDO:0016971,,Feb 16 2016
6444,SGCD,,C1847667,Dilated cardiomyopathy 1L,MONDO,MONDO:0011702,606685,Feb 16 2016
6444,SGCD,,C0007193,Primary dilated cardiomyopathy,,,,Feb 16 2016
6444,SGCD,,C1832525,Autosomal recessive limb-girdle muscular dystrophy type 2F,MONDO,MONDO:0011028,601287,Apr 17 2020
8910,SGCE,,C1834570,Myoclonic dystonia 11,MONDO,MONDO:0008044,159900,Feb 26 2021
6445,SGCG,,C0410173,Autosomal recessive limb-girdle muscular dystrophy type 2C,MONDO,MONDO:0009677,253700,Nov 23 2022
166929,SGMS2,,C1852022,Calvarial doughnut lesions-bone fragility syndrome,MONDO,MONDO:0007470,126550,Apr 19 2022
151648,SGO1,,C4015474,Chronic atrial and intestinal dysrhythmia,MONDO,MONDO:0014528,616201,Feb 16 2016
8879,SGPL1,,C0007959,Charcot-Marie-Tooth disease,OMIM phenotypic series,PS118220,,Feb 16 2016
8879,SGPL1,,C0007959,Charcot-Marie-Tooth disease,MONDO,MONDO:0015626,,Feb 16 2016
8879,SGPL1,,C4540559,Nephrotic syndrome 14,MONDO,MONDO:0033203,617575,Apr 19 2022
6448,SGSH,,C0086647,"Mucopolysaccharidosis, MPS-III-A",,,252900,Feb 16 2016
10019,SH2B3,,C0001815,Primary myelofibrosis,MONDO,MONDO:0009692,254450,Mar 13 2023
10019,SH2B3,,C3277671,Thrombocythemia 1,MONDO,MONDO:0008554,187950,Dec 22 2019
10019,SH2B3,,C4551637,Primary familial polycythemia due to EPO receptor mutation,MONDO,MONDO:0007572,133100,Apr 17 2020
4068,SH2D1A,,C5399825,X-linked lymphoproliferative disease due to SH2D1A deficiency,MONDO,MONDO:0024551,308240,Apr 19 2022
6452,SH3BP2,,C0008029,Fibrous dysplasia of jaw,,,118400,Feb 16 2016
6455,SH3GL1,,C0023467,Acute myeloid leukemia,Orphanet,ORPHA519,601626,Feb 16 2016
6455,SH3GL1,,C0023467,Acute myeloid leukemia,Human Phenotype Ontology,HP:0004808,601626,Feb 16 2016
6455,SH3GL1,,C0023467,Acute myeloid leukemia,MONDO,MONDO:0018874,601626,Feb 16 2016
30011,SH3KBP1,,C1845903,Immunodeficiency 61,MONDO,MONDO:0010296,300310,Dec 31 2019
285590,SH3PXD2B,,C1855305,Frank-Ter Haar syndrome,MONDO,MONDO:0009579,249420,Apr 22 2020
79628,SH3TC2,,C3150596,"Susceptibility to mononeuropathy of the median nerve, mild",MONDO,MONDO:0013237,613353,Apr 19 2022
79628,SH3TC2,,C1866636,Charcot-Marie-Tooth disease type 4C,MONDO,MONDO:0011113,601596,Apr 19 2022
22941,SHANK2,,C1510586,Autism spectrum disorder,MONDO,MONDO:0005258,,Jul  6 2018
22941,SHANK2,,C3150693,"Autism, susceptibility to, 17",MONDO,MONDO:0013265,613436,Apr 19 2022
85358,SHANK3,,C3151380,Schizophrenia 15,MONDO,MONDO:0013498,613950,Feb 16 2016
85358,SHANK3,,C1853490,Phelan-McDermid syndrome,MONDO,MONDO:0011652,606232,Apr 19 2022
6469,SHH,,C0266484,Schizencephaly,Human Phenotype Ontology,HP:0010636,269160,Mar 26 2021
6469,SHH,,C0266484,Schizencephaly,MONDO,MONDO:0010011,269160,Mar 26 2021
6469,SHH,,C1968843,"Microphthalmia, isolated, with coloboma 5",MONDO,MONDO:0012709,611638,Feb 16 2016
6469,SHH,,C1840529,Holoprosencephaly 3,MONDO,MONDO:0007733,142945,Feb 16 2016
6469,SHH,,C1840235,Solitary median maxillary central incisor syndrome,MONDO,MONDO:0007819,147250,Oct 10 2023
6469,SHH,,C1840235,Solitary median maxillary central incisor syndrome,Human Phenotype Ontology,HP:0006315,147250,Oct 10 2023
6472,SHMT2,,C5436848,"Neurodevelopmental disorder with cardiomyopathy, spasticity, and brain abnormalities",MONDO,MONDO:0030866,619121,Jun  7 2021
158401,SHOC1,,C5677014,Spermatogenic failure 75,MONDO,MONDO:0030984,619949,Jul 18 2022
8036,SHOC2,,C4478716,Noonan syndrome-like disorder with loose anagen hair 1,MONDO,MONDO:0054637,607721,Nov 26 2017
6473,SHOX,,C0265309,Leri-Weill dyschondrosteosis,MONDO,MONDO:0007481,127300,Apr 22 2020
6473,SHOX,,C1845118,SHOX-related short stature,MONDO,MONDO:0010367,300582,Apr 19 2022
6473,SHOX,,C0432230,Langer mesomelic dysplasia syndrome,,,249700,Feb 16 2016
23729,SHPK,,C1291373,Isolated sedoheptulokinase deficiency,MONDO,MONDO:0014969,617213,Apr 19 2022
55164,SHQ1,,C5677003,"Dystonia 35, childhood-onset",MONDO,MONDO:0030958,619921,Jul 18 2022
55164,SHQ1,,C5677004,Neurodevelopmental disorder with dystonia and seizures,MONDO,MONDO:0859258,619922,Jul 18 2022
6476,SI,,C1283620,Sucrase-isomaltase deficiency,,,222900,Feb 16 2016
54414,SIAE,,C3150797,"Autoimmune disease, susceptibility to, 6",MONDO,MONDO:0013303,613551,Apr 19 2022
6477,SIAH1,,C5543351,Buratti-Harel syndrome,MONDO,MONDO:0859144,619314,Apr 10 2023
10280,SIGMAR1,,C3280587,Amyotrophic lateral sclerosis type 16,MONDO,MONDO:0013715,614373,Apr 19 2022
10280,SIGMAR1,,C1854023,Autosomal recessive distal spinal muscular atrophy 2,MONDO,MONDO:0011585,605726,Apr 19 2022
150094,SIK1,,C4225360,"Developmental and epileptic encephalopathy, 30",MONDO,MONDO:0014595,616341,Apr 19 2022
23387,SIK3,,C4748455,"Spondyloepimetaphyseal dysplasia, Krakow type",MONDO,MONDO:0032571,618162,Jan 22 2021
64374,SIL1,,C0024814,Marinesco-Sjögren syndrome,,,248800,Feb 16 2016
25942,SIN3A,,C4310804,SIN3A-related intellectual disability syndrome due to a point mutation,MONDO,MONDO:0044700,613406,Apr 19 2022
23094,SIPA1L3,,C4225182,Cataract 45,MONDO,MONDO:0014799,616851,Feb 26 2017
6495,SIX1,,C1842124,Branchiootic syndrome 3,MONDO,MONDO:0012025,608389,Feb 16 2016
6495,SIX1,,C4551702,Branchiootorenal syndrome 1,MONDO,MONDO:0007236,113650,Apr 19 2022
6495,SIX1,,C1854594,Autosomal dominant nonsyndromic hearing loss 23,MONDO,MONDO:0011519,605192,Apr 19 2022
6496,SIX3,,C1834877,Holoprosencephaly 2,MONDO,MONDO:0007999,157170,Feb 16 2016
6496,SIX3,,CN120488,Anophthalmia-microphthalmia syndrome,Orphanet,ORPHA98555,,Sep  1 2017
6496,SIX3,,CN120488,Anophthalmia-microphthalmia syndrome,MONDO,MONDO:0020147,,Sep  1 2017
6496,SIX3,,C0266484,Schizencephaly,Human Phenotype Ontology,HP:0010636,269160,Mar 26 2021
6496,SIX3,,C0266484,Schizencephaly,MONDO,MONDO:0010011,269160,Mar 26 2021
147912,SIX5,,C1970479,Branchiootorenal syndrome 2,MONDO,MONDO:0012575,610896,Feb 16 2016
4990,SIX6,,C4225424,Colobomatous optic disc-macular atrophy-chorioretinopathy syndrome,MONDO,MONDO:0008927,212550,Apr 17 2020
4990,SIX6,,C1859773,Anophthalmia/microphthalmia-esophageal atresia syndrome,MONDO,MONDO:0008799,206900,Apr 17 2020
6497,SKI,,C1321551,Shprintzen-Goldberg syndrome,MONDO,MONDO:0008426,182212,Feb 16 2016
6499,SKIC2,,C3281289,Trichohepatoenteric syndrome 2,MONDO,MONDO:0013818,614602,Feb 16 2016
9652,SKIC3,,C4551982,Trichohepatoenteric syndrome 1,MONDO,MONDO:0024541,222470,Oct 23 2016
6554,SLC10A1,,C5543243,"Hypercholanemia, familial, 2",MONDO,MONDO:0031003,619256,Jun  7 2021
6555,SLC10A2,,C5561934,"Bile acid malabsorption, primary, 1",MONDO,MONDO:0013214,613291,Apr 10 2023
84068,SLC10A7,,C5193055,"Short stature, amelogenesis imperfecta, and skeletal dysplasia with scoliosis",MONDO,MONDO:0032703,618363,Jan 22 2021
6556,SLC11A1,,C1864868,"Buruli ulcer, susceptibility to",MONDO,MONDO:0012499,610446,Feb 16 2016
6556,SLC11A1,,C1834752,"Mycobacterium tuberculosis, susceptibility to",MONDO,MONDO:0011940,607948,Feb 16 2016
4891,SLC11A2,,C3806153,Microcytic anemia with liver iron overload,MONDO,MONDO:0008787,206100,Apr 19 2022
6557,SLC12A1,,C1866495,Bartter disease type 1,MONDO,MONDO:0011127,601678,Apr 19 2022
6557,SLC12A1,,C1866495,Bartter disease type 1,MONDO,MONDO:0100344,601678,Apr 19 2022
6558,SLC12A2,,C5436756,Kilquist syndrome,MONDO,MONDO:0033664,619080,Nov 21 2020
6558,SLC12A2,,C5436768,"Hearing loss, autosomal dominant 78",MONDO,MONDO:0033665,619081,Jan  1 2022
6558,SLC12A2,,C5436771,Delpire-McNeill syndrome,MONDO,MONDO:0033667,619083,Jan 22 2021
6559,SLC12A3,,C0268450,Familial hypokalemia-hypomagnesemia,,,263800,Feb 16 2016
57468,SLC12A5,,C4225245,"Epilepsy, idiopathic generalized, susceptibility to, 14",MONDO,MONDO:0014734,616685,Feb 16 2016
57468,SLC12A5,,C4225257,"Developmental and epileptic encephalopathy, 34",MONDO,MONDO:0014718,616645,Apr 19 2022
9990,SLC12A6,,C5774227,"Charcot-Marie-Tooth disease, axonal, IIa 2II",MONDO,MONDO:0031068,620068,Apr 10 2023
9990,SLC12A6,,C0795950,Agenesis of the corpus callosum with peripheral neuropathy,MONDO,MONDO:0000902,218000,Apr 17 2020
64849,SLC13A3,,C5193068,"Leukoencephalopathy, acute reversible, with increased urinary alpha-ketoglutarate",MONDO,MONDO:0032716,618384,Jan 22 2021
284111,SLC13A5,,C4014621,"Developmental and epileptic encephalopathy, 25",MONDO,MONDO:0014392,615905,Oct 19 2021
6563,SLC14A1,,C0022645,BLOOD GROUP--KIDD SYSTEM,,,111000,Feb 16 2016
6566,SLC16A1,,C1855577,Metabolic myopathy due to lactate transporter defect,MONDO,MONDO:0009501,245340,Apr 19 2022
6566,SLC16A1,,C1864902,Exercise-induced hyperinsulinism,MONDO,MONDO:0012396,610021,Apr 17 2020
6566,SLC16A1,,C4015186,Ketoacidosis due to monocarboxylate transporter-1 deficiency,MONDO,MONDO:0014490,616095,Apr 19 2022
387700,SLC16A12,,C4310806,Juvenile cataract-microcornea-renal glucosuria syndrome,MONDO,MONDO:0012786,612018,Apr 19 2022
6567,SLC16A2,,C0795889,Allan-Herndon-Dudley syndrome,MONDO,MONDO:0010354,300523,Feb 16 2016
10786,SLC17A3,,C2675207,"Uric acid concentration, serum, quantitative trait locus 4",,,612671,Feb 16 2016
26503,SLC17A5,,C1096902,"Sialic acid storage disease, severe infantile type",,,269920,Feb 16 2016
26503,SLC17A5,,C1096903,Salla disease,MONDO,MONDO:0011449,604369,Feb 16 2016
246213,SLC17A8,,C1854158,Autosomal dominant nonsyndromic hearing loss 25,MONDO,MONDO:0011568,605583,Apr 19 2022
63910,SLC17A9,,C4015128,"Porokeratosis 8, disseminated superficial actinic type",MONDO,MONDO:0014479,616063,Feb 16 2016
6571,SLC18A2,,C4747991,"Parkinsonism-dystonia, infantile, 2",MONDO,MONDO:0054836,618049,Dec 30 2019
6572,SLC18A3,,C4310654,Congenital myasthenic syndrome 21,MONDO,MONDO:0014983,617239,Apr 19 2022
6573,SLC19A1,,C2749656,"Megaloblastic anemia, folate-responsive",MONDO,MONDO:0011141,601775,Apr 19 2022
10560,SLC19A2,,C0342287,"Megaloblastic anemia, thiamine-responsive, with diabetes mellitus and sensorineural deafness",,,249270,Feb 16 2016
80704,SLC19A3,,C1843807,Biotin-responsive basal ganglia disease,MONDO,MONDO:0011841,607483,May  9 2020
6505,SLC1A1,,C3808913,Schizophrenia 18,MONDO,MONDO:0014092,615232,Feb 16 2016
6505,SLC1A1,,C1857253,Dicarboxylic aminoaciduria,MONDO,MONDO:0009110,222730,Feb 16 2016
6506,SLC1A2,,C4310717,"Developmental and epileptic encephalopathy, 41",MONDO,MONDO:0014916,617105,Apr 19 2022
6507,SLC1A3,,C2675211,Episodic ataxia type 6,MONDO,MONDO:0012982,612656,Apr 19 2022
6509,SLC1A4,,C4225254,Spastic tetraplegia-thin corpus callosum-progressive postnatal microcephaly syndrome,MONDO,MONDO:0014725,616657,Apr 19 2022
6575,SLC20A2,,C4551624,Idiopathic basal ganglia calcification 1,,,213600,Jan  1 2020
116085,SLC22A12,,C0473219,Dalmatian hypouricemia,NCBI curation,,220150,Oct 15 2021
5002,SLC22A18,,C1849385,Rhabdomyosarcoma 1,,,268210,Feb 16 2016
5002,SLC22A18,,C0346153,Familial cancer of breast,,,114480,Feb 16 2016
5002,SLC22A18,,C0242379,Lung cancer,MONDO,MONDO:0008903,211980,Jan 15 2021
6583,SLC22A4,,C0003873,Rheumatoid arthritis,Human Phenotype Ontology,HP:0001370,180300,Jul 22 2019
6583,SLC22A4,,C0003873,Rheumatoid arthritis,MONDO,MONDO:0008383,180300,Jul 22 2019
6584,SLC22A5,,C0342788,Renal carnitine transport defect,,,212140,Feb 16 2016
9187,SLC24A1,,C3151193,Congenital stationary night blindness 1D,MONDO,MONDO:0013450,613830,Apr 19 2022
123041,SLC24A4,,C2673866,"SKIN/HAIR/EYE PIGMENTATION 6, BLOND/BROWN HAIR",OMIM,210750,210750,Sep 23 2022
123041,SLC24A4,,C4014578,Amelogenesis imperfecta hypomaturation type 2A5,MONDO,MONDO:0014385,615887,Apr 19 2022
283652,SLC24A5,,C3805375,Oculocutaneous albinism type 6,MONDO,MONDO:0018264,113750,Apr 19 2022
6576,SLC25A1,,C4748678,"Myasthenic syndrome, congenital, 23, presynaptic",MONDO,MONDO:0032596,618197,Jan 22 2021
6576,SLC25A1,,C0751882,Congenital myasthenic syndrome,MONDO,MONDO:0018940,,Feb 16 2016
6576,SLC25A1,,C5574940,"D,L-2-hydroxyglutaric aciduria",MONDO,MONDO:0014072,615182,Jan  3 2022
1468,SLC25A10,,C5436514,Mitochondrial DNA depletion syndrome 19,MONDO,MONDO:0033545,618972,Jan 22 2021
8402,SLC25A11,,C5193112,Paragangliomas 6,MONDO,MONDO:0032767,618464,Jan 22 2021
8604,SLC25A12,,C2751855,"Developmental and epileptic encephalopathy, 39",MONDO,MONDO:0013056,612949,Apr 19 2022
10165,SLC25A13,,C1863844,Citrullinemia type II,MONDO,MONDO:0016603,,Feb 16 2016
10165,SLC25A13,,CN295299,"Citrullinemia, type II, adult-onset",MONDO,MONDO:0011326,603471,Apr 19 2022
10165,SLC25A13,,C1853942,Neonatal intrahepatic cholestasis due to citrin deficiency,MONDO,MONDO:0011601,605814,Apr 19 2022
10166,SLC25A15,,C0268540,Hyperornithinemia-hyperammonemia-homocitrullinuria syndrome,,,238970,Feb 16 2016
60386,SLC25A19,,C3150973,Progressive demyelinating neuropathy with bilateral striatal necrosis,MONDO,MONDO:0013382,613710,Mar 30 2022
60386,SLC25A19,,C1846648,Amish lethal microcephaly,MONDO,MONDO:0011790,607196,Feb 16 2016
788,SLC25A20,,C0342791,Carnitine acylcarnitine translocase deficiency,,,212138,Feb 16 2016
89874,SLC25A21,,C5394140,Mitochondrial DNA depletion syndrome 18,MONDO,MONDO:0032932,618811,Jan 22 2021
79751,SLC25A22,,C5574665,"Developmental and epileptic encephalopathy, 3",MONDO,MONDO:0012245,609304,Nov 30 2021
29957,SLC25A24,,C2676780,Fontaine progeroid syndrome,MONDO,MONDO:0012853,612289,Mar 11 2018
115286,SLC25A26,,C5569081,Combined oxidative phosphorylation deficiency 28,MONDO,MONDO:0014775,616794,Feb 16 2016
5250,SLC25A3,,C1835845,Cardiomyopathy-hypotonia-lactic acidosis syndrome,MONDO,MONDO:0012557,610773,Apr 19 2022
81034,SLC25A32,,C4225187,"Exercise intolerance, riboflavin-responsive",MONDO,MONDO:0014795,616839,Jul  1 2017
55186,SLC25A36,,C5774299,"Hyperinsulinemic hypoglycemia, familial, 8",MONDO,MONDO:0859362,620211,Feb  8 2023
54977,SLC25A38,,C4225425,Sideroblastic anemia 2,MONDO,MONDO:0008785,205950,Apr 19 2022
291,SLC25A4,,C3809443,"Mitochondrial DNA depletion syndrome 12B (cardiomyopathic type), autosomal recessive",MONDO,MONDO:0014175,615418,Apr 19 2022
291,SLC25A4,,C4310676,"Mitochondrial DNA depletion syndrome 12A (cardiomyopathic type), autosomal dominant",MONDO,MONDO:0014959,617184,Apr 19 2022
291,SLC25A4,,C1836460,"Progressive external ophthalmoplegia with mitochondrial DNA deletions, autosomal dominant 2",MONDO,MONDO:0012238,609283,Apr 19 2022
284439,SLC25A42,,C5193083,"Metabolic crises, recurrent, with variable encephalomyopathic features and neurologic regression",MONDO,MONDO:0032736,618416,Jan 22 2021
91137,SLC25A46,,C5543328,"Pontocerebellar hypoplasia, type 1E",MONDO,MONDO:0030260,619303,Nov  3 2021
91137,SLC25A46,,C4225302,"Neuropathy, hereditary motor and sensory, type 6B",MONDO,MONDO:0014671,616505,Apr 22 2020
10861,SLC26A1,,C1833683,Nephrolithiasis susceptibility caused by SLC26A1,MONDO,MONDO:0020722,167030,Oct 10 2023
10861,SLC26A1,,CN327134,Hypersulfaturia,MONDO,MONDO:0957268,620372,May 17 2023
1836,SLC26A2,,C1850554,Atelosteogenesis type II,MONDO,MONDO:0009727,256050,Apr 22 2020
1836,SLC26A2,,C0265274,"Achondrogenesis, type IB",,,600972,Feb 16 2016
1836,SLC26A2,,C0220726,Diastrophic dysplasia,MONDO,MONDO:0009107,222600,Feb 16 2016
1836,SLC26A2,,C1847593,Multiple epiphyseal dysplasia type 4,MONDO,MONDO:0009189,226900,Apr 22 2020
1836,SLC26A2,,CN120497,Sulfate transporter-related osteochondrodysplasia,NCBI curation,,,Mar 14 2023
1811,SLC26A3,,C0267662,"Congenital secretory diarrhea, chloride type",,,214700,Feb 16 2016
5172,SLC26A4,,C0271829,Pendred syndrome,MONDO,MONDO:0010134,274600,Oct 15 2018
5172,SLC26A4,,C3538946,Autosomal recessive nonsyndromic hearing loss 4,MONDO,MONDO:0010933,600791,Apr 19 2022
375611,SLC26A5,,C3151230,Autosomal recessive nonsyndromic hearing loss 61,MONDO,MONDO:0013471,613865,Apr 19 2022
116369,SLC26A8,,C4721889,Spermatogenic failure 3,MONDO,MONDO:0011720,606766,Feb 16 2016
10999,SLC27A4,,C1837610,Ichthyosis prematurity syndrome,MONDO,MONDO:0012089,608649,Feb 16 2016
9154,SLC28A1,,C4760647,Uridine-cytidineuria,MONDO,MONDO:0032773,618477,Jan 22 2021
55315,SLC29A3,,C1864445,H syndrome,MONDO,MONDO:0011273,602782,Apr 19 2022
6513,SLC2A1,,C3553859,"Epilepsy, idiopathic generalized, susceptibility to, 12",MONDO,MONDO:0013919,614847,Feb 16 2016
6513,SLC2A1,,C1842534,Childhood onset GLUT1 deficiency syndrome 2,MONDO,MONDO:0012805,612126,Apr 19 2022
6513,SLC2A1,,C1837206,Hereditary cryohydrocytosis with reduced stomatin,MONDO,MONDO:0012143,608885,Apr 19 2022
6513,SLC2A1,,C4551966,Encephalopathy due to GLUT1 deficiency,MONDO,MONDO:0011724,606777,Apr 19 2022
6513,SLC2A1,,C1832855,Dystonia 9,MONDO,MONDO:0010983,601042,Aug 24 2016
81031,SLC2A10,,C1859726,Arterial tortuosity syndrome,MONDO,MONDO:0008818,208050,May 26 2016
6514,SLC2A2,,C0011860,Type 2 diabetes mellitus,MONDO,MONDO:0005148,125853,Oct 10 2023
6514,SLC2A2,,C0011860,Type 2 diabetes mellitus,Human Phenotype Ontology,HP:0005978,125853,Oct 10 2023
6514,SLC2A2,,C3495427,Fanconi-Bickel syndrome,NCBI curation,,227810,Feb 16 2016
56606,SLC2A9,,C2677549,"Hypouricemia, renal, 2",MONDO,MONDO:0012793,612076,Apr 19 2022
55532,SLC30A10,,C2750442,"Hypermanganesemia with dystonia, polycythemia, and cirrhosis",NCBI curation,,613280,Mar 12 2021
7780,SLC30A2,,C1842486,"Zinc deficiency, transient neonatal",MONDO,MONDO:0011973,608118,Aug 24 2016
148867,SLC30A7,,CN372739,Ziegler-Huang syndrome,NCBI curation,,620501,Sep 25 2023
169026,SLC30A8,,C0011860,Type 2 diabetes mellitus,MONDO,MONDO:0005148,125853,Oct 10 2023
169026,SLC30A8,,C0011860,Type 2 diabetes mellitus,Human Phenotype Ontology,HP:0005978,125853,Oct 10 2023
10463,SLC30A9,,C4539828,Psychomotor regression-oculomotor apraxia-movement disorder-nephropathy syndrome,MONDO,MONDO:0044726,617595,Apr 19 2022
1317,SLC31A1,,CN323733,Neurodegeneration and seizures due to copper transport defect,MONDO,MONDO:0957211,620306,Apr 18 2023
9197,SLC33A1,,C3280965,Congenital cataract-hearing loss-severe developmental delay syndrome,MONDO,MONDO:0013772,614482,Apr 19 2022
9197,SLC33A1,,C2675528,Hereditary spastic paraplegia 42,MONDO,MONDO:0012928,612539,Apr 19 2022
6569,SLC34A1,,C2676786,Hypophosphatemic nephrolithiasis/osteoporosis 1,MONDO,MONDO:0012850,612286,Apr 19 2022
6569,SLC34A1,,C4310473,"Hypercalcemia, infantile, 2",MONDO,MONDO:0014851,616963,Jun 22 2017
6569,SLC34A1,,C3150652,Fanconi renotubular syndrome 2,MONDO,MONDO:0013247,613388,Feb 16 2016
10568,SLC34A2,,C0155912,PULMONARY ALVEOLAR MICROLITHIASIS,OMIM,265100,265100,May 26 2016
142680,SLC34A3,,C1853271,Autosomal recessive hypophosphatemic bone disease,,,241530,Feb 16 2016
10559,SLC35A1,,C1970344,SLC35A1-congenital disorder of glycosylation,MONDO,MONDO:0011342,603585,Oct  5 2022
7355,SLC35A2,,C3806688,SLC35A2-congenital disorder of glycosylation,MONDO,MONDO:0010478,300896,Oct  5 2022
23443,SLC35A3,,C3809910,Autism spectrum disorder - epilepsy - arthrogryposis syndrome,MONDO,MONDO:0014248,615553,Mar 29 2022
347734,SLC35B2,,CN323397,"Leukodystrophy, hypomyelinating, 26, with chondrodysplasia",MONDO,MONDO:0859518,620269,Mar  7 2023
55343,SLC35C1,,C0398739,Leukocyte adhesion deficiency type II,MONDO,MONDO:0009953,266265,Apr 22 2020
23169,SLC35D1,,C0432194,Schneckenbecken dysplasia,MONDO,MONDO:0010013,269250,Feb 16 2016
153201,SLC36A2,,C0268654,Iminoglycinuria,MONDO,MONDO:0009448,242600,Feb 16 2016
153201,SLC36A2,,C0543541,Hyperglycinuria,Human Phenotype Ontology,HP:0003108,138500,Feb 16 2016
153201,SLC36A2,,C0543541,Hyperglycinuria,MONDO,MONDO:0007677,138500,Feb 16 2016
2542,SLC37A4,,C0268146,Glucose-6-phosphate transport defect,,,232220,Feb 16 2016
2542,SLC37A4,,C0342749,Phosphate transport defect,,,232240,Feb 16 2016
2542,SLC37A4,,C5561986,"Congenital disorder of glycosylation, type IIw",MONDO,MONDO:0030437,619525,Jun  1 2022
10991,SLC38A3,,C5676991,Developmental and epileptic encephalopathy 102,MONDO,MONDO:0030881,619881,Jul  7 2022
146167,SLC38A8,,C3807873,Foveal hypoplasia - optic nerve decussation defect - anterior segment dysgenesis syndrome,MONDO,MONDO:0012216,609218,Apr 19 2022
91252,SLC39A13,,C2676510,"Ehlers-Danlos syndrome, spondylocheirodysplastic type",MONDO,MONDO:0012873,612350,Apr 19 2022
23516,SLC39A14,,C4310765,Hypermanganesemia with dystonia 2,MONDO,MONDO:0014864,617013,Aug 24 2016
23516,SLC39A14,,C1840404,Hyperostosis cranialis interna,Human Phenotype Ontology,HP:0005890,144755,Feb 16 2016
23516,SLC39A14,,C1840404,Hyperostosis cranialis interna,MONDO,MONDO:0007765,144755,Feb 16 2016
55630,SLC39A4,,C0221036,Hereditary acrodermatitis enteropathica,,,201100,Feb 16 2016
283375,SLC39A5,,C4014762,"Myopia 24, autosomal dominant",MONDO,MONDO:0014411,615946,Feb 16 2016
7922,SLC39A7,,C5562059,"Agammaglobulinemia 9, autosomal recessive",MONDO,MONDO:0030519,619693,Feb  9 2022
64116,SLC39A8,,C4225234,SLC39A8-CDG,MONDO,MONDO:0014746,616721,Apr 17 2020
